"Year","ratio","sst","sst1","sst2","F_CODE"
2001,2.06666666666667,0.598483998871719,0.695693174997965,0.563005130427579,"27.7.j"
2002,2.69230769230769,0.55570755371203,0.518526510645946,0.559440012400349,"27.7.j"
2003,2.35714285714286,0.813073119769494,0.970932722091675,0.863056975106398,"27.7.j"
2004,2.58333333333333,0.599852271998922,0.720322022835414,0.665095918501417,"27.7.j"
2005,2.8,0.767100555822253,0.899876063068708,0.738986187924941,"27.7.j"
2006,2.66666666666667,0.855873020055393,1.00772370149692,0.883379520848393,"27.7.j"
2007,2.75,0.938214696633319,0.844315541287263,0.924980079134305,"27.7.j"
2008,2.23076923076923,0.497564895466591,0.563004140276462,0.442447922735785,"27.7.j"
2009,2,0.465354413880656,0.621079993744691,0.512214766194423,"27.7.j"
2010,2.30769230769231,0.520118574922284,0.647097235545516,0.391079987709721,"27.7.j"
2011,2.21428571428571,0.354242209849569,0.717081311934938,0.449929661505545,"27.7.j"
2012,2.61538461538462,0.315471146643783,0.531454360112548,0.357106610201299,"27.7.j"
2013,1.93333333333333,0.482231208433708,0.70224434013168,0.407960974921783,"27.7.j"
2014,2.07692307692308,0.788225411670282,1.07467072705428,0.948312790753941,"27.7.j"
2015,1.86666666666667,0.30677382927388,0.560707306178908,0.442700135676811,"27.7.j"
2016,2.23076923076923,0.643853245303035,0.852399386465549,0.792750580236316,"27.7.j"
2018,1.64705882352941,0.583719940778489,0.811648226653536,0.710027916667362,"27.7.j"
2019,2.15384615384615,0.686334547276298,0.710521121198932,0.793850347089271,"27.7.j"
2020,2.41666666666667,NA,NA,NA,"27.7.j"
2001,2,0.707869031311323,0.598483998871719,0.695693174997965,"27.7.k"
2002,2.42857142857143,0.565512581417958,0.55570755371203,0.518526510645946,"27.7.k"
2003,2.42857142857143,0.713914934545755,0.813073119769494,0.970932722091675,"27.7.k"
2004,3.2,0.459964747074991,0.599852271998922,0.720322022835414,"27.7.k"
2005,4.75,0.857533718148867,0.767100555822253,0.899876063068708,"27.7.k"
2006,4.5,0.862378171334664,0.855873020055393,1.00772370149692,"27.7.k"
2007,4,1.0973626623551,0.938214696633319,0.844315541287263,"27.7.k"
2008,3.8,0.684453062014654,0.497564895466591,0.563004140276462,"27.7.k"
2009,2.5,0.47656466687719,0.465354413880656,0.621079993744691,"27.7.k"
