"Survey","Quarter","Year","StatRec","F_CODE","Lat","Lon","WKT","Boreal","Lusitanian","Unknown","Atlantic","ratio"
"NS-IBTS",1,2011,"44F9","3.a",9.5,57.75,"POLYGON ((9.00000000009999 57.5000000002998,9.00000000009999 58.0000000001999,9.99999999990013 58.0000000001999,9.99999999990013 57.5000000002998,9.00000000009999 57.5000000002998))",14,7,0,3,0.5
"NS-IBTS",1,2011,"44G0","3.a",10.5,57.75,"POLYGON ((9.99999999990013 57.5000000002998,9.99999999990013 58.0000000001999,10.9999999997003 58.0000000001999,10.9999999997003 57.5000000002998,9.99999999990013 57.5000000002998))",14,10,1,1,0.714285714285714
"NS-IBTS",1,2011,"44G1","3.a",11.5,57.75,"POLYGON ((10.9999999997003 57.5000000002998,10.9999999997003 58.0000000001999,12.0000000003997 58.0000000001999,12.0000000003997 57.5000000002998,10.9999999997003 57.5000000002998))",15,10,0,2,0.666666666666667
"NS-IBTS",1,2011,"45E6","4.a",-3.5,58.25,"POLYGON ((-3.99999999999994 58.0000000001999,-3.99999999999994 58.5000000001,-3.0000000001998 58.5000000001,-3.0000000001998 58.0000000001999,-3.99999999999994 58.0000000001999))",8,4,0,0,0.5
"NS-IBTS",1,2011,"45E7","4.a",-2.5,58.25,"POLYGON ((-3.0000000001998 58.0000000001999,-3.0000000001998 58.5000000001,-2.00000000039967 58.5000000001,-2.00000000039967 58.0000000001999,-3.0000000001998 58.0000000001999))",8,8,0,0,1
"NS-IBTS",1,2011,"45E8","4.a",-1.5,58.25,"POLYGON ((-2.00000000039967 58.0000000001999,-2.00000000039967 58.5000000001,-0.999999999700151 58.5000000001,-0.999999999700151 58.0000000001999,-2.00000000039967 58.0000000001999))",10,11,1,1,1.1
"NS-IBTS",1,2011,"45E9","4.a",-0.5,58.25,"POLYGON ((-0.999999999700151 58.0000000001999,-0.999999999700151 58.5000000001,0.000000000099988 58.5000000001,0.000000000099988 58.0000000001999,-0.999999999700151 58.0000000001999))",11,15,1,1,1.36363636363636
"NS-IBTS",1,2011,"45F0","4.a",0.5,58.25,"POLYGON ((0.000000000099988 58.0000000001999,0.000000000099988 58.5000000001,0.999999999900126 58.5000000001,0.999999999900126 58.0000000001999,0.000000000099988 58.0000000001999))",8,7,1,3,0.875
"NS-IBTS",1,2011,"45F1","4.a",1.5,58.25,"POLYGON ((0.999999999900126 58.0000000001999,0.999999999900126 58.5000000001,1.99999999970026 58.5000000001,1.99999999970026 58.0000000001999,0.999999999900126 58.0000000001999))",9,6,1,0,0.666666666666667
"NS-IBTS",1,2011,"45F2","4.a",2.5,58.25,"POLYGON ((1.99999999970026 58.0000000001999,1.99999999970026 58.5000000001,3.00000000039972 58.5000000001,3.00000000039972 58.0000000001999,1.99999999970026 58.0000000001999))",7,2,0,1,0.285714285714286
"NS-IBTS",1,2011,"45F3","4.a",3.5,58.25,"POLYGON ((3.00000000039972 58.0000000001999,3.00000000039972 58.5000000001,4.00000000019992 58.5000000001,4.00000000019992 58.0000000001999,3.00000000039972 58.0000000001999))",10,3,0,0,0.3
"NS-IBTS",1,2011,"45F4","4.a",4.5,58.25,"POLYGON ((4.00000000019992 58.0000000001999,4.00000000019992 58.5000000001,5.00000000000006 58.5000000001,5.00000000000006 58.0000000001999,4.00000000019992 58.0000000001999))",13,6,0,2,0.461538461538462
"NS-IBTS",1,2011,"45F9","3.a",9.5,58.25,"POLYGON ((9.00000000009999 58.0000000001999,9.00000000009999 58.5000000001,9.99999999990013 58.5000000001,9.99999999990013 58.0000000001999,9.00000000009999 58.0000000001999))",12,6,0,1,0.5
"NS-IBTS",1,2011,"45G0","3.a",10.5,58.25,"POLYGON ((9.99999999990013 58.0000000001999,9.99999999990013 58.5000000001,10.9999999997003 58.5000000001,10.9999999997003 58.0000000001999,9.99999999990013 58.0000000001999))",15,8,0,3,0.533333333333333
"NS-IBTS",1,2011,"45G1","3.a",11.5,58.25,"POLYGON ((10.9999999997003 58.0000000001999,10.9999999997003 58.5000000001,12.0000000003997 58.5000000001,12.0000000003997 58.0000000001999,10.9999999997003 58.0000000001999))",11,10,0,0,0.909090909090909
"NS-IBTS",1,2011,"46E6","4.a",-3.5,58.75,"POLYGON ((-3.99999999999994 58.5000000001,-3.99999999999994 59.0000000000001,-3.0000000001998 59.0000000000001,-3.0000000001998 58.5000000001,-3.99999999999994 58.5000000001))",13,16,1,1,1.23076923076923
"NS-IBTS",1,2011,"46E7","4.a",-2.5,58.75,"POLYGON ((-3.0000000001998 58.5000000001,-3.0000000001998 59.0000000000001,-2.00000000039967 59.0000000000001,-2.00000000039967 58.5000000001,-3.0000000001998 58.5000000001))",11,8,1,1,0.727272727272727
"NS-IBTS",1,2011,"46E8","4.a",-1.5,58.75,"POLYGON ((-2.00000000039967 58.5000000001,-2.00000000039967 59.0000000000001,-0.999999999700151 59.0000000000001,-0.999999999700151 58.5000000001,-2.00000000039967 58.5000000001))",10,8,1,2,0.8
"NS-IBTS",1,2011,"46E9","4.a",-0.5,58.75,"POLYGON ((-0.999999999700151 58.5000000001,-0.999999999700151 59.0000000000001,0.000000000099988 59.0000000000001,0.000000000099988 58.5000000001,-0.999999999700151 58.5000000001))",12,9,0,2,0.75
"NS-IBTS",1,2011,"46F0","4.a",0.5,58.75,"POLYGON ((0.000000000099988 58.5000000001,0.000000000099988 59.0000000000001,0.999999999900126 59.0000000000001,0.999999999900126 58.5000000001,0.000000000099988 58.5000000001))",8,7,0,1,0.875
"NS-IBTS",1,2011,"46F1","4.a",1.5,58.75,"POLYGON ((0.999999999900126 58.5000000001,0.999999999900126 59.0000000000001,1.99999999970026 59.0000000000001,1.99999999970026 58.5000000001,0.999999999900126 58.5000000001))",9,5,0,1,0.555555555555556
"NS-IBTS",1,2011,"46F2","4.a",2.5,58.75,"POLYGON ((1.99999999970026 58.5000000001,1.99999999970026 59.0000000000001,3.00000000039972 59.0000000000001,3.00000000039972 58.5000000001,1.99999999970026 58.5000000001))",8,4,0,1,0.5
"NS-IBTS",1,2011,"46F3","4.a",3.5,58.75,"POLYGON ((3.00000000039972 58.5000000001,3.00000000039972 59.0000000000001,4.00000000019992 59.0000000000001,4.00000000019992 58.5000000001,3.00000000039972 58.5000000001))",8,3,0,2,0.375
"NS-IBTS",1,2011,"46G0","3.a",10.5,58.75,"POLYGON ((9.99999999990013 58.5000000001,9.99999999990013 59.0000000000001,10.9999999997003 59.0000000000001,10.9999999997003 58.5000000001,9.99999999990013 58.5000000001))",13,8,0,1,0.615384615384615
"NS-IBTS",1,2011,"47E6","4.a",-3.5,59.25,"POLYGON ((-3.99999999999994 59.0000000000001,-3.99999999999994 59.4999999999001,-3.0000000001998 59.4999999999001,-3.0000000001998 59.0000000000001,-3.99999999999994 59.0000000000001))",13,15,2,2,1.15384615384615
"NS-IBTS",1,2011,"47E7","4.a",-2.5,59.25,"POLYGON ((-3.0000000001998 59.0000000000001,-3.0000000001998 59.4999999999001,-2.00000000039967 59.4999999999001,-2.00000000039967 59.0000000000001,-3.0000000001998 59.0000000000001))",12,13,1,1,1.08333333333333
"NS-IBTS",1,2011,"47E8","4.a",-1.5,59.25,"POLYGON ((-2.00000000039967 59.0000000000001,-2.00000000039967 59.4999999999001,-0.999999999700151 59.4999999999001,-0.999999999700151 59.0000000000001,-2.00000000039967 59.0000000000001))",13,11,1,2,0.846153846153846
"NS-IBTS",1,2011,"47E9","4.a",-0.5,59.25,"POLYGON ((-0.999999999700151 59.0000000000001,-0.999999999700151 59.4999999999001,0.000000000099988 59.4999999999001,0.000000000099988 59.0000000000001,-0.999999999700151 59.0000000000001))",10,10,0,2,1
"NS-IBTS",1,2011,"47F0","4.a",0.5,59.25,"POLYGON ((0.000000000099988 59.0000000000001,0.000000000099988 59.4999999999001,0.999999999900126 59.4999999999001,0.999999999900126 59.0000000000001,0.000000000099988 59.0000000000001))",7,5,0,1,0.714285714285714
"NS-IBTS",1,2011,"47F1","4.a",1.5,59.25,"POLYGON ((0.999999999900126 59.0000000000001,0.999999999900126 59.4999999999001,1.99999999970026 59.4999999999001,1.99999999970026 59.0000000000001,0.999999999900126 59.0000000000001))",11,4,0,2,0.363636363636364
"NS-IBTS",1,2011,"47F2","4.a",2.5,59.25,"POLYGON ((1.99999999970026 59.0000000000001,1.99999999970026 59.4999999999001,3.00000000039972 59.4999999999001,3.00000000039972 59.0000000000001,1.99999999970026 59.0000000000001))",9,6,0,2,0.666666666666667
"NS-IBTS",1,2011,"47F3","4.a",3.5,59.25,"POLYGON ((3.00000000039972 59.0000000000001,3.00000000039972 59.4999999999001,4.00000000019992 59.4999999999001,4.00000000019992 59.0000000000001,3.00000000039972 59.0000000000001))",10,8,0,3,0.8
"NS-IBTS",1,2011,"48E7","4.a",-2.5,59.75,"POLYGON ((-3.0000000001998 59.4999999999001,-3.0000000001998 59.9999999998002,-2.00000000039967 59.9999999998002,-2.00000000039967 59.4999999999001,-3.0000000001998 59.4999999999001))",12,12,2,1,1
"NS-IBTS",1,2011,"48E8","4.a",-1.5,59.75,"POLYGON ((-2.00000000039967 59.4999999999001,-2.00000000039967 59.9999999998002,-0.999999999700151 59.9999999998002,-0.999999999700151 59.4999999999001,-2.00000000039967 59.4999999999001))",11,11,3,1,1
"NS-IBTS",1,2011,"48E9","4.a",-0.5,59.75,"POLYGON ((-0.999999999700151 59.4999999999001,-0.999999999700151 59.9999999998002,0.000000000099988 59.9999999998002,0.000000000099988 59.4999999999001,-0.999999999700151 59.4999999999001))",10,9,1,1,0.9
"NS-IBTS",1,2011,"48F0","4.a",0.5,59.75,"POLYGON ((0.000000000099988 59.4999999999001,0.000000000099988 59.9999999998002,0.999999999900126 59.9999999998002,0.999999999900126 59.4999999999001,0.000000000099988 59.4999999999001))",11,9,0,0,0.818181818181818
"NS-IBTS",1,2011,"48F1","4.a",1.5,59.75,"POLYGON ((0.999999999900126 59.4999999999001,0.999999999900126 59.9999999998002,1.99999999970026 59.9999999998002,1.99999999970026 59.4999999999001,0.999999999900126 59.4999999999001))",10,5,0,1,0.5
"NS-IBTS",1,2011,"48F2","4.a",2.5,59.75,"POLYGON ((1.99999999970026 59.4999999999001,1.99999999970026 59.9999999998002,3.00000000039972 59.9999999998002,3.00000000039972 59.4999999999001,1.99999999970026 59.4999999999001))",8,8,0,1,1
"NS-IBTS",1,2011,"48F3","4.a",3.5,59.75,"POLYGON ((3.00000000039972 59.4999999999001,3.00000000039972 59.9999999998002,4.00000000019992 59.9999999998002,4.00000000019992 59.4999999999001,3.00000000039972 59.4999999999001))",9,10,0,1,1.11111111111111
"NS-IBTS",1,2011,"49E7","4.a",-2.5,60.25,"POLYGON ((-3.0000000001998 59.9999999998002,-3.0000000001998 60.4999999997003,-2.00000000039967 60.4999999997003,-2.00000000039967 59.9999999998002,-3.0000000001998 59.9999999998002))",10,13,1,3,1.3
"NS-IBTS",1,2011,"49E8","4.a",-1.5,60.25,"POLYGON ((-2.00000000039967 59.9999999998002,-2.00000000039967 60.4999999997003,-0.999999999700151 60.4999999997003,-0.999999999700151 59.9999999998002,-2.00000000039967 59.9999999998002))",12,12,2,0,1
"NS-IBTS",1,2011,"49E9","4.a",-0.5,60.25,"POLYGON ((-0.999999999700151 59.9999999998002,-0.999999999700151 60.4999999997003,0.000000000099988 60.4999999997003,0.000000000099988 59.9999999998002,-0.999999999700151 59.9999999998002))",11,10,0,0,0.909090909090909
"NS-IBTS",1,2011,"49F0","4.a",0.5,60.25,"POLYGON ((0.000000000099988 59.9999999998002,0.000000000099988 60.4999999997003,0.999999999900126 60.4999999997003,0.999999999900126 59.9999999998002,0.000000000099988 59.9999999998002))",11,9,0,1,0.818181818181818
"NS-IBTS",1,2011,"49F1","4.a",1.5,60.25,"POLYGON ((0.999999999900126 59.9999999998002,0.999999999900126 60.4999999997003,1.99999999970026 60.4999999997003,1.99999999970026 59.9999999998002,0.999999999900126 59.9999999998002))",9,7,0,1,0.777777777777778
"NS-IBTS",1,2011,"49F2","4.a",2.5,60.25,"POLYGON ((1.99999999970026 59.9999999998002,1.99999999970026 60.4999999997003,3.00000000039972 60.4999999997003,3.00000000039972 59.9999999998002,1.99999999970026 59.9999999998002))",10,5,0,1,0.5
"NS-IBTS",1,2011,"49F3","4.a",3.5,60.25,"POLYGON ((3.00000000039972 59.9999999998002,3.00000000039972 60.4999999997003,4.00000000019992 60.4999999997003,4.00000000019992 59.9999999998002,3.00000000039972 59.9999999998002))",7,8,0,1,1.14285714285714
"NS-IBTS",1,2011,"50E7","4.a",-2.5,60.75,"POLYGON ((-3.0000000001998 60.4999999997003,-3.0000000001998 60.9999999996003,-2.00000000039967 60.9999999996003,-2.00000000039967 60.4999999997003,-3.0000000001998 60.4999999997003))",10,10,2,1,1
"NS-IBTS",1,2011,"50E8","4.a",-1.5,60.75,"POLYGON ((-2.00000000039967 60.4999999997003,-2.00000000039967 60.9999999996003,-0.999999999700151 60.9999999996003,-0.999999999700151 60.4999999997003,-2.00000000039967 60.4999999997003))",9,10,1,3,1.11111111111111
"NS-IBTS",1,2011,"50E9","4.a",-0.5,60.75,"POLYGON ((-0.999999999700151 60.4999999997003,-0.999999999700151 60.9999999996003,0.000000000099988 60.9999999996003,0.000000000099988 60.4999999997003,-0.999999999700151 60.4999999997003))",8,10,1,0,1.25
"NS-IBTS",1,2011,"50F0","4.a",0.5,60.75,"POLYGON ((0.000000000099988 60.4999999997003,0.000000000099988 60.9999999996003,0.999999999900126 60.9999999996003,0.999999999900126 60.4999999997003,0.000000000099988 60.4999999997003))",6,8,0,1,1.33333333333333
"NS-IBTS",1,2011,"50F1","4.a",1.5,60.75,"POLYGON ((0.999999999900126 60.4999999997003,0.999999999900126 60.9999999996003,1.99999999970026 60.9999999996003,1.99999999970026 60.4999999997003,0.999999999900126 60.4999999997003))",7,6,0,1,0.857142857142857
"NS-IBTS",1,2011,"50F2","4.a",2.5,60.75,"POLYGON ((1.99999999970026 60.4999999997003,1.99999999970026 60.9999999996003,3.00000000039972 60.9999999996003,3.00000000039972 60.4999999997003,1.99999999970026 60.4999999997003))",10,7,0,1,0.7
"NS-IBTS",1,2011,"50F3","4.a",3.5,60.75,"POLYGON ((3.00000000039972 60.4999999997003,3.00000000039972 60.9999999996003,4.00000000019992 60.9999999996003,4.00000000019992 60.4999999997003,3.00000000039972 60.4999999997003))",9,7,0,1,0.777777777777778
"NS-IBTS",1,2011,"51E8","4.a",-1.5,61.25,"POLYGON ((-2.00000000039967 60.9999999996003,-2.00000000039967 61.5000000003998,-0.999999999700151 61.5000000003998,-0.999999999700151 60.9999999996003,-2.00000000039967 60.9999999996003))",10,13,2,2,1.3
"NS-IBTS",1,2011,"51E9","4.a",-0.5,61.25,"POLYGON ((-0.999999999700151 60.9999999996003,-0.999999999700151 61.5000000003998,0.000000000099988 61.5000000003998,0.000000000099988 60.9999999996003,-0.999999999700151 60.9999999996003))",8,7,1,1,0.875
"NS-IBTS",1,2011,"51F0","4.a",0.5,61.25,"POLYGON ((0.000000000099988 60.9999999996003,0.000000000099988 61.5000000003998,0.999999999900126 61.5000000003998,0.999999999900126 60.9999999996003,0.000000000099988 60.9999999996003))",12,8,1,2,0.666666666666667
"NS-IBTS",1,2011,"51F1","4.a",1.5,61.25,"POLYGON ((0.999999999900126 60.9999999996003,0.999999999900126 61.5000000003998,1.99999999970026 61.5000000003998,1.99999999970026 60.9999999996003,0.999999999900126 60.9999999996003))",10,9,1,2,0.9
"NS-IBTS",1,2011,"51F2","4.a",2.5,61.25,"POLYGON ((1.99999999970026 60.9999999996003,1.99999999970026 61.5000000003998,3.00000000039972 61.5000000003998,3.00000000039972 60.9999999996003,1.99999999970026 60.9999999996003))",9,5,0,1,0.555555555555556
"NS-IBTS",1,2012,"31F1","4.c",1.5,51.25,"POLYGON ((0.999999999900126 50.9999999998002,0.999999999900126 51.4999999997003,1.99999999970026 51.4999999997003,1.99999999970026 50.9999999998002,0.999999999900126 50.9999999998002))",9,16,2,0,1.77777777777778
"NS-IBTS",1,2012,"31F2","4.c",2.5,51.25,"POLYGON ((1.99999999970026 50.9999999998002,1.99999999970026 51.4999999997003,3.00000000039972 51.4999999997003,3.00000000039972 50.9999999998002,1.99999999970026 50.9999999998002))",8,14,2,0,1.75
"NS-IBTS",1,2012,"32F1","4.c",1.5,51.75,"POLYGON ((0.999999999900126 51.4999999997003,0.999999999900126 51.9999999996003,1.99999999970026 51.9999999996003,1.99999999970026 51.4999999997003,0.999999999900126 51.4999999997003))",7,15,4,0,2.14285714285714
"NS-IBTS",1,2012,"32F2","4.c",2.5,51.75,"POLYGON ((1.99999999970026 51.4999999997003,1.99999999970026 51.9999999996003,3.00000000039972 51.9999999996003,3.00000000039972 51.4999999997003,1.99999999970026 51.4999999997003))",8,20,2,0,2.5
"NS-IBTS",1,2012,"32F3","4.c",3.5,51.75,"POLYGON ((3.00000000039972 51.4999999997003,3.00000000039972 51.9999999996003,4.00000000019992 51.9999999996003,4.00000000019992 51.4999999997003,3.00000000039972 51.4999999997003))",13,16,3,0,1.23076923076923
"NS-IBTS",1,2012,"33F1","4.c",1.5,52.25,"POLYGON ((0.999999999900126 51.9999999996003,0.999999999900126 52.5000000003998,1.99999999970026 52.5000000003998,1.99999999970026 51.9999999996003,0.999999999900126 51.9999999996003))",12,15,1,0,1.25
"NS-IBTS",1,2012,"33F2","4.c",2.5,52.25,"POLYGON ((1.99999999970026 51.9999999996003,1.99999999970026 52.5000000003998,3.00000000039972 52.5000000003998,3.00000000039972 51.9999999996003,1.99999999970026 51.9999999996003))",9,12,3,0,1.33333333333333
"NS-IBTS",1,2012,"33F3","4.c",3.5,52.25,"POLYGON ((3.00000000039972 51.9999999996003,3.00000000039972 52.5000000003998,4.00000000019992 52.5000000003998,4.00000000019992 51.9999999996003,3.00000000039972 51.9999999996003))",8,9,2,0,1.125
"NS-IBTS",1,2012,"33F4","4.c",4.5,52.25,"POLYGON ((4.00000000019992 51.9999999996003,4.00000000019992 52.5000000003998,5.00000000000006 52.5000000003998,5.00000000000006 51.9999999996003,4.00000000019992 51.9999999996003))",7,9,2,0,1.28571428571429
"NS-IBTS",1,2012,"34F1","4.c",1.5,52.75,"POLYGON ((0.999999999900126 52.5000000003998,0.999999999900126 53.0000000002998,1.99999999970026 53.0000000002998,1.99999999970026 52.5000000003998,0.999999999900126 52.5000000003998))",5,3,0,0,0.6
"NS-IBTS",1,2012,"34F2","4.c",2.5,52.75,"POLYGON ((1.99999999970026 52.5000000003998,1.99999999970026 53.0000000002998,3.00000000039972 53.0000000002998,3.00000000039972 52.5000000003998,1.99999999970026 52.5000000003998))",8,11,1,0,1.375
"NS-IBTS",1,2012,"34F3","4.c",3.5,52.75,"POLYGON ((3.00000000039972 52.5000000003998,3.00000000039972 53.0000000002998,4.00000000019992 53.0000000002998,4.00000000019992 52.5000000003998,3.00000000039972 52.5000000003998))",8,13,2,0,1.625
"NS-IBTS",1,2012,"34F4","4.c",4.5,52.75,"POLYGON ((4.00000000019992 52.5000000003998,4.00000000019992 53.0000000002998,5.00000000000006 53.0000000002998,5.00000000000006 52.5000000003998,4.00000000019992 52.5000000003998))",8,9,0,0,1.125
"NS-IBTS",1,2012,"35F0","4.c",0.5,53.25,"POLYGON ((0.000000000099988 53.0000000002998,0.000000000099988 53.5000000001999,0.999999999900126 53.5000000001999,0.999999999900126 53.0000000002998,0.000000000099988 53.0000000002998))",11,10,0,0,0.909090909090909
"NS-IBTS",1,2012,"35F1","4.c",1.5,53.25,"POLYGON ((0.999999999900126 53.0000000002998,0.999999999900126 53.5000000001999,1.99999999970026 53.5000000001999,1.99999999970026 53.0000000002998,0.999999999900126 53.0000000002998))",7,6,1,0,0.857142857142857
"NS-IBTS",1,2012,"35F2","4.c",2.5,53.25,"POLYGON ((1.99999999970026 53.0000000002998,1.99999999970026 53.5000000001999,3.00000000039972 53.5000000001999,3.00000000039972 53.0000000002998,1.99999999970026 53.0000000002998))",6,14,1,0,2.33333333333333
"NS-IBTS",1,2012,"35F3","4.c",3.5,53.25,"POLYGON ((3.00000000039972 53.0000000002998,3.00000000039972 53.5000000001999,4.00000000019992 53.5000000001999,4.00000000019992 53.0000000002998,3.00000000039972 53.0000000002998))",7,11,1,0,1.57142857142857
"NS-IBTS",1,2012,"35F4","4.c",4.5,53.25,"POLYGON ((4.00000000019992 53.0000000002998,4.00000000019992 53.5000000001999,5.00000000000006 53.5000000001999,5.00000000000006 53.0000000002998,4.00000000019992 53.0000000002998))",10,12,2,0,1.2
"NS-IBTS",1,2012,"36F0","4.b",0.5,53.75,"POLYGON ((0.000000000099988 53.5000000001999,0.000000000099988 54.0000000001,0.999999999900126 54.0000000001,0.999999999900126 53.5000000001999,0.000000000099988 53.5000000001999))",7,12,0,0,1.71428571428571
"NS-IBTS",1,2012,"36F1","4.b",1.5,53.75,"POLYGON ((0.999999999900126 53.5000000001999,0.999999999900126 54.0000000001,1.99999999970026 54.0000000001,1.99999999970026 53.5000000001999,0.999999999900126 53.5000000001999))",10,9,1,0,0.9
"NS-IBTS",1,2012,"36F2","4.b",2.5,53.75,"POLYGON ((1.99999999970026 53.5000000001999,1.99999999970026 54.0000000001,3.00000000039972 54.0000000001,3.00000000039972 53.5000000001999,1.99999999970026 53.5000000001999))",8,12,1,0,1.5
"NS-IBTS",1,2012,"36F3","4.b",3.5,53.75,"POLYGON ((3.00000000039972 53.5000000001999,3.00000000039972 54.0000000001,4.00000000019992 54.0000000001,4.00000000019992 53.5000000001999,3.00000000039972 53.5000000001999))",10,13,1,0,1.3
"NS-IBTS",1,2012,"36F4","4.b",4.5,53.75,"POLYGON ((4.00000000019992 53.5000000001999,4.00000000019992 54.0000000001,5.00000000000006 54.0000000001,5.00000000000006 53.5000000001999,4.00000000019992 53.5000000001999))",7,9,3,0,1.28571428571429
"NS-IBTS",1,2012,"36F5","4.b",5.5,53.75,"POLYGON ((5.00000000000006 53.5000000001999,5.00000000000006 54.0000000001,5.9999999998002 54.0000000001,5.9999999998002 53.5000000001999,5.00000000000006 53.5000000001999))",9,9,2,0,1
"NS-IBTS",1,2012,"36F6","4.b",6.5,53.75,"POLYGON ((5.9999999998002 53.5000000001999,5.9999999998002 54.0000000001,6.99999999960033 54.0000000001,6.99999999960033 53.5000000001999,5.9999999998002 53.5000000001999))",10,10,0,0,1
"NS-IBTS",1,2012,"36F7","4.b",7.5,53.75,"POLYGON ((6.99999999960033 53.5000000001999,6.99999999960033 54.0000000001,8.00000000029985 54.0000000001,8.00000000029985 53.5000000001999,6.99999999960033 53.5000000001999))",14,13,2,0,0.928571428571429
"NS-IBTS",1,2012,"37F0","4.b",0.5,54.25,"POLYGON ((0.000000000099988 54.0000000001,0.000000000099988 54.5000000000001,0.999999999900126 54.5000000000001,0.999999999900126 54.0000000001,0.000000000099988 54.0000000001))",11,11,1,0,1
"NS-IBTS",1,2012,"37F1","4.b",1.5,54.25,"POLYGON ((0.999999999900126 54.0000000001,0.999999999900126 54.5000000000001,1.99999999970026 54.5000000000001,1.99999999970026 54.0000000001,0.999999999900126 54.0000000001))",9,7,0,0,0.777777777777778
"NS-IBTS",1,2012,"37F2","4.b",2.5,54.25,"POLYGON ((1.99999999970026 54.0000000001,1.99999999970026 54.5000000000001,3.00000000039972 54.5000000000001,3.00000000039972 54.0000000001,1.99999999970026 54.0000000001))",8,8,0,0,1
"NS-IBTS",1,2012,"37F3","4.b",3.5,54.25,"POLYGON ((3.00000000039972 54.0000000001,3.00000000039972 54.5000000000001,4.00000000019992 54.5000000000001,4.00000000019992 54.0000000001,3.00000000039972 54.0000000001))",8,12,1,0,1.5
"NS-IBTS",1,2012,"37F4","4.b",4.5,54.25,"POLYGON ((4.00000000019992 54.0000000001,4.00000000019992 54.5000000000001,5.00000000000006 54.5000000000001,5.00000000000006 54.0000000001,4.00000000019992 54.0000000001))",6,14,1,0,2.33333333333333
"NS-IBTS",1,2012,"37F5","4.b",5.5,54.25,"POLYGON ((5.00000000000006 54.0000000001,5.00000000000006 54.5000000000001,5.9999999998002 54.5000000000001,5.9999999998002 54.0000000001,5.00000000000006 54.0000000001))",10,14,2,0,1.4
"NS-IBTS",1,2012,"37F6","4.b",6.5,54.25,"POLYGON ((5.9999999998002 54.0000000001,5.9999999998002 54.5000000000001,6.99999999960033 54.5000000000001,6.99999999960033 54.0000000001,5.9999999998002 54.0000000001))",10,11,1,0,1.1
"NS-IBTS",1,2012,"37F7","4.b",7.5,54.25,"POLYGON ((6.99999999960033 54.0000000001,6.99999999960033 54.5000000000001,8.00000000029985 54.5000000000001,8.00000000029985 54.0000000001,6.99999999960033 54.0000000001))",12,13,2,0,1.08333333333333
"NS-IBTS",1,2012,"37F8","4.b",8.5,54.25,"POLYGON ((8.00000000029985 54.0000000001,8.00000000029985 54.5000000000001,9.00000000009999 54.5000000000001,9.00000000009999 54.0000000001,8.00000000029985 54.0000000001))",13,6,3,0,0.461538461538462
"NS-IBTS",1,2012,"38E9","4.b",-0.5,54.75,"POLYGON ((-0.999999999700151 54.5000000000001,-0.999999999700151 54.9999999999001,0.000000000099988 54.9999999999001,0.000000000099988 54.5000000000001,-0.999999999700151 54.5000000000001))",12,13,1,0,1.08333333333333
"NS-IBTS",1,2012,"38F0","4.b",0.5,54.75,"POLYGON ((0.000000000099988 54.5000000000001,0.000000000099988 54.9999999999001,0.999999999900126 54.9999999999001,0.999999999900126 54.5000000000001,0.000000000099988 54.5000000000001))",10,11,0,1,1.1
"NS-IBTS",1,2012,"38F1","4.b",1.5,54.75,"POLYGON ((0.999999999900126 54.5000000000001,0.999999999900126 54.9999999999001,1.99999999970026 54.9999999999001,1.99999999970026 54.5000000000001,0.999999999900126 54.5000000000001))",5,6,0,0,1.2
"NS-IBTS",1,2012,"38F2","4.b",2.5,54.75,"POLYGON ((1.99999999970026 54.5000000000001,1.99999999970026 54.9999999999001,3.00000000039972 54.9999999999001,3.00000000039972 54.5000000000001,1.99999999970026 54.5000000000001))",6,8,2,0,1.33333333333333
"NS-IBTS",1,2012,"38F3","4.b",3.5,54.75,"POLYGON ((3.00000000039972 54.5000000000001,3.00000000039972 54.9999999999001,4.00000000019992 54.9999999999001,4.00000000019992 54.5000000000001,3.00000000039972 54.5000000000001))",7,7,1,0,1
"NS-IBTS",1,2012,"38F4","4.b",4.5,54.75,"POLYGON ((4.00000000019992 54.5000000000001,4.00000000019992 54.9999999999001,5.00000000000006 54.9999999999001,5.00000000000006 54.5000000000001,4.00000000019992 54.5000000000001))",7,10,0,1,1.42857142857143
"NS-IBTS",1,2012,"38F5","4.b",5.5,54.75,"POLYGON ((5.00000000000006 54.5000000000001,5.00000000000006 54.9999999999001,5.9999999998002 54.9999999999001,5.9999999998002 54.5000000000001,5.00000000000006 54.5000000000001))",9,7,0,0,0.777777777777778
"NS-IBTS",1,2012,"38F6","4.b",6.5,54.75,"POLYGON ((5.9999999998002 54.5000000000001,5.9999999998002 54.9999999999001,6.99999999960033 54.9999999999001,6.99999999960033 54.5000000000001,5.9999999998002 54.5000000000001))",11,15,2,0,1.36363636363636
"NS-IBTS",1,2012,"38F7","4.b",7.5,54.75,"POLYGON ((6.99999999960033 54.5000000000001,6.99999999960033 54.9999999999001,8.00000000029985 54.9999999999001,8.00000000029985 54.5000000000001,6.99999999960033 54.5000000000001))",9,11,2,0,1.22222222222222
"NS-IBTS",1,2012,"38F8","4.b",8.5,54.75,"POLYGON ((8.00000000029985 54.5000000000001,8.00000000029985 54.9999999999001,9.00000000009999 54.9999999999001,9.00000000009999 54.5000000000001,8.00000000029985 54.5000000000001))",11,6,3,0,0.545454545454545
